speed,angle,power
0.310100983,0.754581496,0.339040851
0.313372757,0.750439682,0.351559897
0.308961717,0.744267938,0.361499676
0.310310236,0.740411317,0.373373461
0.318250672,0.739102483,0.387685641
0.318743647,0.740912555,0.397439905
0.302106244,0.748247561,0.397686172
0.297730254,0.75983577,0.394096183
0.281245953,0.755688378,0.39360699
0.313024825,0.755415498,0.390890947
0.324659889,0.743939025,0.3820343
0.288326029,0.728016122,0.371966674
0.308827123,0.733135893,0.365820106
0.312570198,0.735081049,0.36041409
0.296835692,0.727113857,0.353785964
0.29066103,0.72786498,0.347689103
0.308515874,0.737394475,0.342841981
0.335456925,0.741844688,0.338620356
0.301610134,0.733928447,0.331354649
0.255437772,0.734891061,0.310404876
0.262050891,0.739933858,0.285636175
0.295640109,0.736092863,0.264019646
0.306318137,0.729463198,0.247091458
0.292698607,0.728879411,0.236048548
0.274056498,0.727573574,0.233416187
0.284390665,0.731233989,0.241931662
0.318978188,0.737972461,0.256750999
0.312307531,0.741065858,0.268554117
0.279568536,0.73221032,0.273375955
0.301987767,0.726439581,0.278874442
0.328157987,0.726729431,0.291705446
0.313203397,0.728823375,0.307084776
0.287315262,0.730437364,0.320563125
0.302788852,0.73013833,0.33085235
0.295150203,0.730836394,0.339126474
0.277077472,0.732466804,0.344164388
0.261046691,0.730272461,0.343350055
0.246903574,0.730021296,0.338548914
0.228630315,0.73029507,0.327846485
0.239904062,0.727244234,0.311477336
0.290703637,0.725719598,0.304624355
0.315831212,0.729946973,0.311103518
0.318136895,0.732969848,0.319547877
0.320763845,0.72958502,0.329699761
0.32847278,0.729238368,0.343322227
0.304007865,0.73303508,0.358077688
0.289847267,0.733699826,0.365632275
0.295382111,0.731630895,0.359554578
0.308167725,0.729878258,0.350023986
0.301129476,0.7285834,0.345150193
0.283913576,0.728482855,0.340993499
0.277923127,0.726999386,0.337793652
0.295877212,0.72734766,0.343069222
0.319557345,0.729860974,0.359641485
0.322411148,0.732365118,0.378234169
0.293413591,0.737572529,0.391572067
0.282327721,0.752252955,0.395724438
0.316962458,0.776634704,0.388080076
0.307600199,0.786967242,0.370903815
0.272185755,0.783349882,0.348246043
0.287082378,0.773568471,0.326682739
0.265429652,0.763775241,0.308870048
0.229314817,0.752875462,0.296590945
0.23169162,0.755483429,0.288052328
0.259135839,0.767362147,0.280169156
0.275121538,0.774484849,0.269123048
0.280683146,0.773560115,0.251404405
0.285903375,0.778881613,0.23252432
0.291718232,0.779807162,0.22293756
0.290425146,0.774420623,0.224478507
0.27298756,0.772093913,0.226915954
0.24984668,0.778627419,0.221733553
0.262914626,0.777003329,0.212361773
0.230582859,0.778241238,0.199127426
0.179896518,0.782251733,0.177137026
0.164317283,0.783662433,0.149521139
0.177386883,0.775713627,0.123039546
0.184810957,0.763957745,0.101488625
0.179474136,0.775806122,0.085081193
0.173392508,0.769048901,0.072182991
0.148556137,0.756193463,0.062352936
0.173682599,0.77062306,0.054435235
0.184821741,0.774767687,0.045964132
0.176436697,0.767906164,0.037118026
0.162904109,0.764191167,0.030666695
0.155069593,0.767035074,0.028027658
0.175234676,0.775642678,0.02983999
0.20907849,0.778817118,0.035223813
0.176306225,0.771225921,0.039764525
0.142338772,0.759509205,0.040394656
0.173592609,0.752504622,0.039030496
0.197446555,0.75501238,0.038991772
0.197428161,0.759820573,0.038382477
0.166220023,0.761460574,0.036722682
0.145083555,0.762495226,0.035197101
0.179303625,0.755622419,0.035243238
0.174056618,0.760866527,0.03491422
0.175938443,0.772273423,0.032604128
0.178259675,0.777770402,0.029500648
0.15387154,0.772910336,0.027293265
0.15075489,0.756759981,0.024670418
0.152457107,0.742234547,0.023396739
0.151963866,0.749962044,0.022256875
0.151320017,0.757470414,0.020270023
0.152993505,0.758006049,0.018442437
0.15738994,0.751791949,0.018790991
0.161239571,0.747893772,0.019992421
0.162627449,0.749720862,0.020302899
0.168314764,0.755837331,0.022038324
0.180069602,0.764622541,0.026900686
0.192644521,0.777543494,0.033531582
0.200944546,0.779406299,0.040010618
0.201058065,0.764507653,0.04444679
0.193358633,0.76695232,0.047871309
0.18753536,0.782014847,0.050745094
0.189607424,0.778311924,0.051144402
0.183294275,0.766560387,0.046805236
0.162249516,0.762483418,0.039474202
0.151199183,0.767673757,0.033176554
0.16269042,0.773441787,0.028803945
0.160257174,0.767521027,0.02579655
0.143951197,0.769400573,0.023848135
0.147336082,0.754553764,0.023284476
0.177633282,0.754618594,0.024386427
0.162094588,0.784824765,0.026661184
0.157035982,0.764659559,0.028519975
0.168157281,0.7309483,0.028077143
0.169820186,0.739590943,0.026594418
0.143482432,0.781218297,0.025214142
0.163415638,0.830072536,0.023012866
0.152141644,0.862180052,0.018378031
0.121496813,0.848714472,0.014481307
0.122344051,0.720141404,0.011208025
0.134525742,0.556684655,0.007675632
0.14464983,0.705043414,0.004718832
0.129998254,0.878486243,0.003248808
0.126683372,0.798656307,0.003152794
0.137925005,0.612887328,0.003587442
0.139355997,0.514111079,0.003886554
0.114577907,0.448753793,0.004131564
0.091602176,0.45579912,0.003506604
0.099123782,0.568804278,0.003261694
0.119227209,0.685274508,0.002839783
0.115123879,0.708608852,0.002383919
0.123944073,0.737642179,0.001298537
0.142236236,0.759536521,0.001058431
0.148035787,0.730143098,0.001045131
0.131308381,0.660265474,0.001269607
0.133649583,0.610968098,0.001120206
0.147964369,0.718881187,0.001124031
0.149661937,0.825600843,0.001458582
0.143344502,0.868106929,0.002113403
0.158618813,0.840875092,0.00280288
0.144423831,0.777218744,0.002623865
0.150109104,0.727606696,0.002749137
0.174435131,0.72382186,0.002972546
0.179758413,0.768425446,0.003896554
0.13439435,0.825435399,0.004198947
0.163026505,0.846641986,0.004654175
0.175778953,0.796483463,0.005535269
0.154793739,0.728123774,0.006346934
0.137894143,0.693307075,0.005541289
0.095315215,0.61544331,0.004096792
0.087578846,0.546782122,0.002861223
0.115207249,0.574167856,0.002076162
0.116843723,0.718346718,0.001191787
0.137911279,0.797865394,0.000820526
0.162652121,0.718505604,0.000735921
0.148009752,0.544139214,0.002049762
0.151741231,0.415731998,0.003397899
0.163963808,0.373783098,0.005212204
0.167697768,0.385857449,0.006806148
0.163676527,0.41088033,0.009177123
0.155363579,0.423164008,0.012496364
0.145766558,0.428188214,0.014757754
0.133584106,0.42965255,0.016227368
0.121249457,0.43049464,0.016650248
0.115702971,0.431373912,0.017016453
0.121114434,0.431901185,0.017502683
0.125392654,0.432111652,0.018716241
0.119291713,0.432238813,0.021651378
0.110316478,0.430435011,0.02643075
0.108902417,0.430152616,0.030486876
0.115775661,0.430440096,0.032213936
0.128786195,0.431348502,0.031830161
0.140184816,0.430987716,0.031185785
0.145134476,0.430639565,0.029978952
0.142923987,0.430680325,0.028682598
0.134985737,0.434348131,0.028381797
0.124035345,0.437782771,0.030211387
0.112758249,0.441069755,0.032462481
0.110701805,0.447965277,0.032430391
0.126560897,0.464234511,0.030379575
0.146967387,0.485598875,0.028439785
0.155236896,0.492292942,0.027098587
0.153973425,0.490921345,0.02650417
0.152042336,0.488928488,0.025637844
0.156251098,0.488644331,0.024866576
0.159643989,0.488912029,0.02500634
0.161385925,0.489143654,0.025884949
0.157375482,0.489648796,0.027862007
0.161912765,0.490422983,0.03069746
0.172114809,0.492182882,0.033530991
0.187048052,0.497964952,0.036029664
0.188803843,0.507642175,0.037409346
0.170719101,0.515439673,0.038286853
0.153736247,0.508707924,0.037824488
0.166398849,0.493921698,0.036838869
0.168822232,0.494185912,0.036095945
0.163175622,0.512942637,0.035244371
0.166725641,0.524372448,0.034742809
0.178823617,0.512431917,0.035002718
0.175081367,0.495023128,0.03509172
0.163886443,0.495218044,0.034052596
0.15880896,0.511916462,0.033827276
0.164991042,0.5252698,0.036723278
0.1726001,0.521465642,0.042270776
0.177968807,0.512926992,0.04765612
0.176371172,0.509848797,0.052148614
0.169907929,0.511173624,0.056730164
0.165557122,0.519272757,0.0620184
0.168547595,0.525525924,0.067504481
0.175448289,0.523276306,0.073236423
0.177140583,0.510918829,0.080170904
0.174989462,0.496947235,0.088642564
0.172922702,0.511121798,0.095683097
0.171988162,0.53219888,0.09837472
0.175556277,0.544250606,0.098536544
0.181640269,0.551470895,0.098082127
0.185469338,0.552821471,0.096575772
0.183945287,0.547709848,0.092459793
0.18090123,0.536252791,0.087479705
0.18053873,0.524419015,0.084405035
0.180752122,0.51460164,0.083399213
0.17870729,0.515681877,0.081442045
0.176043528,0.507692409,0.077030042
0.173480713,0.497515703,0.071336971
0.168828325,0.513141794,0.066875512
0.166909572,0.523821415,0.063843252
0.170020855,0.513290366,0.060729001
0.170467446,0.497216466,0.057708263
0.165357345,0.486759711,0.055032331
0.15866377,0.48637037,0.054103801
0.154458088,0.485273294,0.054373956
0.152006235,0.487873372,0.054303964
0.14898739,0.494203773,0.052642929
0.151247684,0.50058047,0.050865977
0.160652657,0.507263851,0.05123844
0.171975756,0.521925466,0.052853657
0.16930681,0.522982183,0.054866096
0.16649927,0.518563658,0.055209698
0.171894583,0.518761564,0.057299902
0.186323155,0.521155892,0.064046368
0.192088901,0.520894778,0.07120219
0.175883389,0.517202122,0.074366072
0.162742136,0.520529756,0.072039193
0.162514442,0.518255473,0.06731921
0.166917848,0.519078195,0.061406481
0.164624272,0.512430412,0.053573763
0.152142037,0.500948578,0.044600287
0.141959361,0.520151292,0.035983909
0.140128269,0.524452134,0.029731205
0.158137545,0.514032489,0.025518856
0.172701966,0.506813339,0.024131388
0.174172633,0.501248402,0.024741745
0.186065423,0.510344633,0.026630437
0.197198206,0.514359422,0.028713832
0.197286203,0.520379416,0.031132893
0.189825771,0.524172673,0.033516872
0.201852324,0.515991875,0.03587546
0.204676139,0.516760314,0.037282682
0.185980343,0.522622118,0.038192741
0.156545093,0.522907237,0.038056812
0.15823722,0.512258857,0.037115104
0.156774515,0.497117905,0.035025783
0.146441372,0.487551631,0.031612916
0.144888715,0.481748243,0.027314891
0.158583019,0.482342477,0.024774006
0.195130149,0.491716907,0.025307271
0.212793022,0.502665624,0.026637652
0.180666596,0.507522313,0.027315191
0.143766548,0.506079716,0.02723198
0.130060631,0.509249464,0.026738964
0.143833288,0.514826424,0.024629485
0.148533915,0.511358689,0.020880703
0.143854714,0.4969738,0.016415979
0.142574285,0.494665817,0.01284989
0.15089938,0.492542794,0.010113812
0.152347848,0.469600485,0.008128577
0.138730859,0.458349221,0.007071037
0.145425233,0.472357022,0.007397494
0.165312807,0.481608819,0.009177145
0.170483097,0.485425362,0.011228372
0.148300458,0.492990778,0.013678581
0.139436676,0.497125794,0.016477479
0.141454112,0.462226989,0.018700606
0.144521606,0.434452126,0.019013064
0.158854851,0.429183849,0.018335131
0.168607715,0.43829879,0.017118462
0.157664243,0.444973514,0.01619747
0.137652668,0.446211466,0.014050006
0.130003924,0.437907168,0.011144922
0.146423864,0.441436287,0.00856895
0.145045635,0.444348244,0.006953298
0.141231374,0.442696078,0.00620241
0.141402164,0.439717694,0.005180046
0.142783434,0.438418185,0.004550864
0.140823958,0.440742351,0.004936846
0.131931407,0.448332144,0.005821966
0.13469596,0.456086947,0.008152805
0.144130137,0.455522104,0.012145261
0.160789385,0.451929173,0.01752521
0.170745441,0.453481045,0.024020886
0.162072258,0.464801233,0.031816093
0.15028466,0.486741718,0.038063542
0.145995962,0.506983642,0.040281465
0.152912781,0.511241443,0.039888148
0.166734952,0.509936792,0.039677116
0.182205191,0.51933748,0.039344816
0.190093659,0.518817161,0.040293159
0.196554524,0.511748458,0.04469436
0.205117737,0.512867319,0.053231412
0.213085452,0.521834315,0.064537909
0.214553058,0.531340784,0.077959442
0.208010585,0.532401381,0.0917317
0.214659807,0.532866425,0.104062389
0.217899099,0.5277382,0.113527113
0.198081751,0.517081183,0.118439592
0.178202975,0.505401387,0.117001476
0.18297255,0.500340726,0.111841962
0.18359869,0.509013617,0.108439091
0.191163631,0.524260802,0.109297733
0.203665756,0.528360273,0.113651352
0.211838026,0.513306,0.123416392
0.212111866,0.502835233,0.140102562
0.214468572,0.511984677,0.158382907
0.225041823,0.517789839,0.170964267
0.220226142,0.500718669,0.173512603
0.203969959,0.489478692,0.167640769
0.188541089,0.490858994,0.15745057
0.179402521,0.490858622,0.144404399
0.176754203,0.493753573,0.131097463
0.176578752,0.498214647,0.120106481
0.17985985,0.493251256,0.111857972
0.179983378,0.481495217,0.106593293
0.176587972,0.467983142,0.104005887
0.174390404,0.465104837,0.10531406
0.1781849,0.476890187,0.110462852
0.182655968,0.485771273,0.119573006
0.184723452,0.484667276,0.136240292
0.184728602,0.472731243,0.162442123
0.191028262,0.458770096,0.192153815
0.200414116,0.45691401,0.218716369
0.202168524,0.467456735,0.238897108
0.202197373,0.482171877,0.25249037
0.214225125,0.485244819,0.257957099
0.223163347,0.475908537,0.257858891
0.21785737,0.464933428,0.259189179
0.211307597,0.460720372,0.266338626
0.210363244,0.46532649,0.27797974
0.192108095,0.476508365,0.289536732
0.172728931,0.484258108,0.296971652
0.175991625,0.48599459,0.296620565
0.191664078,0.484182584,0.28988768
0.204150389,0.488979416,0.281036803
0.210167637,0.488991778,0.271487685
0.209159719,0.479150603,0.262978462
0.204167534,0.477059259,0.257068524
0.214683565,0.483976535,0.256353334
0.239582759,0.492180355,0.259733531
0.239034898,0.48935745,0.263578313
0.208666312,0.481426482,0.265121552
0.199429688,0.480774426,0.266542403
0.21081547,0.482694516,0.269900483
0.230326564,0.484042584,0.275152099
0.244763057,0.485587631,0.282292691
0.247520332,0.488410063,0.291468348
0.258439419,0.494032704,0.304814877
0.281740375,0.496571094,0.325726648
0.309293148,0.494498949,0.353641544
0.307877068,0.489312007,0.388642208
0.282146689,0.485986988,0.426612618
0.287396497,0.485913015,0.459893664
0.292652164,0.489978363,0.48345383
0.285754212,0.496435521,0.494397003
0.275567412,0.500516098,0.492927654
0.281799253,0.498817036,0.481611935
0.254663557,0.49343253,0.461260355
0.219200895,0.491971308,0.434622011
0.214839218,0.497384897,0.40746824
0.235181535,0.501757285,0.385813761
0.261799266,0.501275304,0.376079741
0.278762281,0.500943512,0.379181305
0.285869279,0.502159771,0.392736463
0.291442863,0.502654329,0.414538014
0.269493154,0.502411792,0.436409491
0.254365229,0.494142162,0.450618948
0.269062595,0.501350786,0.44919997
0.309018606,0.516811146,0.435662632
0.320669581,0.509924738,0.418304371
0.310136407,0.500579828,0.407368883
0.303565162,0.497713241,0.40891362
0.312733979,0.501862349,0.419194155
0.301874051,0.501971399,0.43297793
0.287368228,0.495217313,0.446618483
0.293845864,0.488709215,0.454187879
0.306382436,0.490803674,0.452600647
0.297400848,0.493188454,0.443424609
0.262219307,0.485430168,0.43074433
0.269016845,0.475437216,0.420554202
0.303257697,0.478595634,0.417847831
0.297132667,0.484252414,0.421573673
0.264164405,0.483349886,0.429026881
0.240864077,0.482205258,0.439066862
0.252829604,0.481111,0.451338177
0.273878594,0.478088652,0.464557413
0.277131488,0.470835471,0.477670155
0.284710649,0.469016206,0.486582957
0.318048375,0.478879794,0.489695812
0.348310444,0.488618182,0.488750549
0.345314863,0.487553598,0.486692905
0.326871978,0.491313675,0.482712562
0.326397125,0.495430989,0.47636132
0.345371997,0.491341812,0.471037248
0.387020719,0.495482536,0.470201268
0.409647754,0.504395972,0.474827865
0.382650284,0.500464793,0.480635579
0.355939163,0.485765216,0.486013256
0.331115991,0.475029291,0.491644011
0.299344104,0.475987926,0.496207422
0.282394339,0.477039976,0.499078802
0.295110067,0.48194075,0.498401623
0.337957144,0.492306016,0.495420135
0.369394693,0.500316315,0.489157803
0.328923722,0.496739568,0.481492694
0.238127661,0.48473011,0.474888062
0.313524423,0.502178642,0.468645946
0.356355735,0.514462757,0.460163876
0.305701476,0.507484262,0.44829766
0.341286049,0.507291573,0.433834241
0.351203865,0.49310234,0.421813898
0.363509285,0.475793277,0.415398957
0.39576045,0.479099491,0.416816435
0.416372581,0.494647547,0.427466727
0.394289217,0.501462322,0.442242379
0.333407091,0.49714998,0.455384352
0.25872241,0.485501971,0.457870497
0.187918705,0.473581397,0.442519232
0.152621684,0.465031668,0.411549637
0.165298469,0.461775428,0.375828029
0.16430504,0.461531383,0.344998226
0.19349757,0.461157215,0.32182179
0.215379266,0.458667925,0.307991699
0.190213039,0.459462275,0.3031981
0.188066208,0.464050223,0.305763329
0.206251183,0.468399245,0.312388732
0.218777437,0.468507491,0.315926301
0.212717972,0.472226623,0.31269687
0.196226807,0.480234255,0.307611775
0.187245468,0.491678251,0.305565909
0.203005831,0.499348854,0.313750996
0.23611169,0.496502045,0.333136772
0.244669022,0.482638996,0.356871774
0.229904968,0.484922226,0.377500898
0.202615056,0.491575472,0.389454401
0.171425622,0.488048939,0.387792947
0.144286544,0.48626843,0.366275348
0.137113795,0.476257773,0.328046085
0.183496536,0.457669042,0.285570618
0.24265955,0.473849291,0.252154473
0.267849116,0.486750834,0.237217351
0.275457818,0.487590153,0.240768128
0.287789894,0.484798163,0.25854256
0.290016802,0.484063705,0.28583204
0.268704306,0.48815894,0.316166208
0.258583844,0.490065331,0.346238891
0.292843492,0.491744544,0.376661593
0.336638291,0.48629654,0.405844
0.32499524,0.490401639,0.434889388
0.337038496,0.488765031,0.462081602
0.369770184,0.484294573,0.487892713
0.387074131,0.489622389,0.511459319
0.361404048,0.48998713,0.532567696
0.340913168,0.488606419,0.548287643
0.343841994,0.493639799,0.55550468
0.352675938,0.503124128,0.550869458
0.3352984,0.511356431,0.53061457
0.261230225,0.517305302,0.493498431
0.229887432,0.520352349,0.446042657
0.296423345,0.523088677,0.397862867
0.33947984,0.523298113,0.359329387
0.350415503,0.518986721,0.340479525
0.352264926,0.511058292,0.348158005
0.35191332,0.502614547,0.378186651
0.340697666,0.496879265,0.422413534
0.297310036,0.495330071,0.469133691
0.298882822,0.499232169,0.508774605
0.32316724,0.497627545,0.53566326
0.323689886,0.490003976,0.549266208
0.29698014,0.490643733,0.551164199
0.30685218,0.495481432,0.544187716
0.321096749,0.498711871,0.531438959
0.308551323,0.497425297,0.51875161
0.294057592,0.493945544,0.505976822
0.310388739,0.490008741,0.495738401
0.28240825,0.487772712,0.491462199
0.284051524,0.48805685,0.494992425
0.337755007,0.490186065,0.500237218
0.309965841,0.492118333,0.504531501
0.288421434,0.493691221,0.505219448
0.297898113,0.494712861,0.503112251
0.327491991,0.493110161,0.50145706
0.350656583,0.485526053,0.503530754
0.323156186,0.480305352,0.510875651
0.312057995,0.476798533,0.526947655
0.325902463,0.475639798,0.551495629
0.337143754,0.478200626,0.580347196
0.33071411,0.483414853,0.607097759
0.317427931,0.487522916,0.62246766
0.309209393,0.489004317,0.623349522
0.294033158,0.492540797,0.614171088
0.283010305,0.488186864,0.600292224
0.286834135,0.482906788,0.58465029
0.293028372,0.485188716,0.573110436
0.296876641,0.482534173,0.568251824
0.298292649,0.478019252,0.568526894
0.29772277,0.476335743,0.568913558
0.284477902,0.472988791,0.565966027
0.243120715,0.467456081,0.559742232
0.236183574,0.466694942,0.552196411
0.266156613,0.478071505,0.543534067
0.292897392,0.480100753,0.537351766
0.313547745,0.473178943,0.536743982
0.304489238,0.468132322,0.544558749
0.292214142,0.46843025,0.556032832
0.298594091,0.475328117,0.565259551
0.326588736,0.488657802,0.566787683
0.338429572,0.498285765,0.56059838
0.328133001,0.494100766,0.546332123
0.307609969,0.491561787,0.523624817
0.295144486,0.495595506,0.49356064
0.276270433,0.494927626,0.458854726
0.262908755,0.502064372,0.422317327
0.266712379,0.506399018,0.38656187
0.277942204,0.492629384,0.351564676
0.281745665,0.469954438,0.317620709
0.266413846,0.467441727,0.287655235
0.230107973,0.485696788,0.266612401
0.208154634,0.509879843,0.258112045
0.234507954,0.521670185,0.264003945
0.285011214,0.506738135,0.284121855
0.296693081,0.446004487,0.317972267
0.304991582,0.339560366,0.35900507
0.348339149,0.259727038,0.401696347
0.369963629,0.266323473,0.439574279
0.351921569,0.299744046,0.466809311
0.352801334,0.304115207,0.480311081
0.382101696,0.325663463,0.482658894
0.42976206,0.327578575,0.477708747
0.40550108,0.29496977,0.469937343
0.395912598,0.28984184,0.460150929
0.393059178,0.31646921,0.448817173
0.352482828,0.323521731,0.43610743
0.275035405,0.321928307,0.42050624
0.294382741,0.317361778,0.40101148
0.328339396,0.354188985,0.377619968
0.328578516,0.387804715,0.353012889
0.31090484,0.352219555,0.328280383
0.298906074,0.319998716,0.306690017
0.305861413,0.328268243,0.289781529
0.325813472,0.335578443,0.280078705
0.320986262,0.321480931,0.28011336
0.332614203,0.298556319,0.294049576
0.356484297,0.27046192,0.319912323
0.370343048,0.241531635,0.352453889
0.356337666,0.225307943,0.388086196
0.311264819,0.228500348,0.423220966
0.279222168,0.241089852,0.452986951
0.290088522,0.236489351,0.472417244
0.283523859,0.204699998,0.478464858
0.262141335,0.200294832,0.474562541
0.244884448,0.236382519,0.46384839
0.244105202,0.260370944,0.449025817
0.26739092,0.263891687,0.432313711
0.295038745,0.274210872,0.417283372
0.272475256,0.285517077,0.407315456
0.247937953,0.247038822,0.405704371
0.226506999,0.228566162,0.411356563
0.246765237,0.242856148,0.421432333
0.287834298,0.248540028,0.434259096
0.286510165,0.236599704,0.447482266
0.305016421,0.218962212,0.460220784
0.386929459,0.228471883,0.470944782
0.397298616,0.236000601,0.47609716
0.3373666,0.258504043,0.476063425
0.351916386,0.278541343,0.471106934
0.363388984,0.281759031,0.458691045
0.34190728,0.271545793,0.437368675
0.300585061,0.261728165,0.408497253
0.302105977,0.269986473,0.379156182
0.374013439,0.279939086,0.355930717
0.398089662,0.274149746,0.342850119
0.382234997,0.264890919,0.341354676
0.370691916,0.275163906,0.350507689
0.38024773,0.31203236,0.370399096
0.411270287,0.330869432,0.399209817
0.429621846,0.329309132,0.433432219
0.415106969,0.318297498,0.468070087
0.398541601,0.307822371,0.501021055
0.408826957,0.29836342,0.531385807
0.427405019,0.295264316,0.557830784
0.429022988,0.314821106,0.577715665
0.416958325,0.331822306,0.589291988
0.399451744,0.328922193,0.591080488
0.386210623,0.334445682,0.58558607
0.375092373,0.334269441,0.576068298
0.3546118,0.324306753,0.566310616
0.378830203,0.322237348,0.554175203
0.360200303,0.321501295,0.539560446
0.270728185,0.312081072,0.524984736
0.219425758,0.288256909,0.513117314
0.239030102,0.25557101,0.508543358
0.295289231,0.228054824,0.515399571
0.349350431,0.220344097,0.533663929
0.382142911,0.22800473,0.558151711
0.371990411,0.235311103,0.582356476
0.336769545,0.241981798,0.59824057
0.305836993,0.253612669,0.599010741
0.297656935,0.266980256,0.583840287
0.28677722,0.288622525,0.559224325
0.259109272,0.310010082,0.532809189
0.267573983,0.291938442,0.51074141
0.3064542,0.287968135,0.498609889
0.323504459,0.293567101,0.494254863
0.271176262,0.281169418,0.494475865
0.260656463,0.252496787,0.496604014
0.263254894,0.251119559,0.498112117
0.247673713,0.242201944,0.498681542
0.299524744,0.235926711,0.498298546
0.337461873,0.24828008,0.497761199
0.334590021,0.252276403,0.498554003
0.314273735,0.241298988,0.499107759
0.286142408,0.24706779,0.498053204
0.260939718,0.258945445,0.492632141
0.288804384,0.286029415,0.479008157
0.319512375,0.33238089,0.455874245
0.318434777,0.345686474,0.424248728
0.294284558,0.309290057,0.38772524
0.269900155,0.290627344,0.350572786
0.272645132,0.292010478,0.316706511
0.275456818,0.296991687,0.288483791
0.250936527,0.306555449,0.264980854
0.226598891,0.318960942,0.24437137
0.223655442,0.318681779,0.224458143
0.197657353,0.2922739,0.202052358
0.155859324,0.253385275,0.174664642
0.141360118,0.219186434,0.143239441
0.144331625,0.19510513,0.112006999
0.159738565,0.183014069,0.086393086
0.189799447,0.178740376,0.070209001
0.230147603,0.175909407,0.070237657
0.273481247,0.170859029,0.093448384
0.296764936,0.171707548,0.134930188
0.284893783,0.184905228,0.183061018
0.266267962,0.186389947,0.230119541
0.273787143,0.183638064,0.272015139
0.302878144,0.179812741,0.301368613
0.319979998,0.179552952,0.315310006
0.311311329,0.185641796,0.317566007
0.270530272,0.194833445,0.314831524
0.266319154,0.19195759,0.313043485
0.281435565,0.185787486,0.313842709
0.243632267,0.21147851,0.315309032
0.212424169,0.208869833,0.314812282
0.203929699,0.198422525,0.312313511
0.202701124,0.210031925,0.307175781
0.186603468,0.212707122,0.299534946
0.193107141,0.204766164,0.289775014
0.202036831,0.222706435,0.279230222
0.181471186,0.198178985,0.271791626
0.181156192,0.221011653,0.268816597
0.198961456,0.25761618,0.267937473
0.206452062,0.260626058,0.266849884
0.187645242,0.266522762,0.263886377
0.20844331,0.341011058,0.257222969
0.223344389,0.420605221,0.245637098
0.210790774,0.366676462,0.224743465
0.181699868,0.279144611,0.198088844
0.185806367,0.25622702,0.171448143
0.190533501,0.271783949,0.147520548
0.195081985,0.282793799,0.129029602
0.204733157,0.286729375,0.11526264
0.181186482,0.286869918,0.105314401
0.16184391,0.267206659,0.096982841
0.162259613,0.232210007,0.092066412
0.17178975,0.19294359,0.09364212
0.196296315,0.168062471,0.10246548
0.184693849,0.182994782,0.11611001
0.189496436,0.184927854,0.132464551
0.221417882,0.180633221,0.151363713
0.256983567,0.172708742,0.171233334
0.294844156,0.170322008,0.191621305
0.333902912,0.173976475,0.213285629
0.365845731,0.186000159,0.239851877
0.355238967,0.212548604,0.272215363
0.291053621,0.252831431,0.30779871
0.26307481,0.265393146,0.34186988
0.276563543,0.224468826,0.370359627
0.309641687,0.195801404,0.390871878
0.353562326,0.198679852,0.402629043
0.343976286,0.23050566,0.407667671
0.266839144,0.274177396,0.410845891
0.258464597,0.278608536,0.414585702
0.29356862,0.232840504,0.4137614
0.317255447,0.210876061,0.410476906
0.295771116,0.22097021,0.409022304
0.24768599,0.237971842,0.409671881
0.266323864,0.226344433,0.407357008
0.292184064,0.204842371,0.4049807
0.296460698,0.232123403,0.401610039
0.271606757,0.285771904,0.396521829
0.264420129,0.300850173,0.392788803
0.296297786,0.239029527,0.387308442
0.324819282,0.187788453,0.381259346
0.315113055,0.188912307,0.377498797
0.352855031,0.212506567,0.377935405
0.346327712,0.223135654,0.381470907
0.321853326,0.219742528,0.383094302
0.321034717,0.206369163,0.380966177
0.260037311,0.192188453,0.375749208
0.251164905,0.194407739,0.365859686
0.267587219,0.195422524,0.351251401
0.246608477,0.202276486,0.333251188
0.211387455,0.221267771,0.323052887
0.258866873,0.232379863,0.32370634
0.342978692,0.225529829,0.332808611
0.272113545,0.213926463,0.348137563
0.269719088,0.21910102,0.366077039
0.333245667,0.213408461,0.384160472
0.267124312,0.19502163,0.399833816
0.23991811,0.22211822,0.411651537
0.27292767,0.236389789,0.418212565
0.319051694,0.228261546,0.420358573
0.339296643,0.243804019,0.420596888
0.327232101,0.243360377,0.424459641
0.294268345,0.237257907,0.433571112
0.291636451,0.248939293,0.449963531
0.34388716,0.266742469,0.468982107
0.357732592,0.274896273,0.484352672
0.318176326,0.2743636,0.491449644
0.253466391,0.270847353,0.490397216
0.228164785,0.270085313,0.481400478
0.254752086,0.28491693,0.462243943
0.290123409,0.315433611,0.436621652
0.287333679,0.322313039,0.409701214
0.259302319,0.303207452,0.386818243
0.229085648,0.277964362,0.365741294
0.212299474,0.262159721,0.344566008
0.202384597,0.253755577,0.327391671
0.190644911,0.24733749,0.316977606
0.187298824,0.254768456,0.31253927
0.193624958,0.282683281,0.308556644
0.205475361,0.305514025,0.30489667
0.217459273,0.292861152,0.301536649
0.228049395,0.255319131,0.296935845
0.245018219,0.248539523,0.291156418
0.260292504,0.291413093,0.289751864
0.261066376,0.279986434,0.293290187
0.241862914,0.245359556,0.298987405
0.228052819,0.274654181,0.305043187
0.242524031,0.326924678,0.308571195
0.26597819,0.317143993,0.308972321
0.273004811,0.298911699,0.307855943
0.262282866,0.284477835,0.302918243
0.242720135,0.269000775,0.294567243
0.241310741,0.272714199,0.290426518
0.285402215,0.296889372,0.2962581
