speed,power curve,angle,power
0.305455199,0.381540305,0.13001072,0.336943246
0.317745846,0.452993888,0.142057342,0.389111716
0.336294069,0.497319566,0.138645822,0.422352613
0.34105728,0.510960723,0.140283192,0.436160391
0.331651918,0.480977309,0.156983562,0.413520086
0.311611699,0.45468808,0.153420602,0.390871648
0.328920811,0.458482156,0.160985165,0.384537737
0.335054305,0.514516985,0.164348219,0.431955863
0.361604681,0.608345828,0.180966522,0.492481653
0.378210843,0.70263757,0.18457226,0.541054619
0.383932869,0.696310579,0.196900177,0.549473074
0.367373955,0.647283861,0.201038479,0.504491805
0.350784797,0.591926264,0.207488841,0.455765219
0.351611581,0.579123613,0.204085285,0.436794822
0.360988269,0.590093327,0.206373292,0.444788219
0.339769098,0.554997184,0.213223104,0.40792801
0.333332603,0.498136399,0.205225086,0.367634912
0.324917844,0.480111909,0.202426449,0.367308134
0.337486764,0.508750452,0.197646978,0.391063377
0.346643476,0.550096602,0.196284843,0.426056753
0.35498403,0.574214144,0.200480378,0.446146032
0.351779197,0.596685882,0.207591425,0.443298899
0.357432788,0.585022589,0.210823372,0.410240857
0.334262516,0.522797173,0.222014833,0.365165461
0.322453593,0.448369172,0.222279701,0.320164423
0.324311527,0.425590176,0.218491436,0.334131125
0.319947101,0.451638191,0.213495244,0.368396937
0.334439458,0.471982503,0.213401239,0.383906993
0.30483955,0.411354983,0.213522378,0.344560799
0.290564616,0.342344301,0.207395133,0.270911632
0.267659428,0.253302398,0.195353727,0.201817037
0.253235339,0.212792773,0.204031784,0.153252113
0.250117906,0.183775658,0.217240322,0.124888176
0.241966557,0.201558141,0.20713682,0.142534053
0.247447247,0.189932363,0.195627256,0.154747199
0.247163733,0.196822795,0.177778696,0.170857308
0.250283732,0.206959026,0.170740103,0.165576032
0.259294264,0.225291935,0.166986429,0.169878739
0.272000576,0.274509969,0.160742822,0.203541863
0.290550823,0.336050025,0.160105242,0.253764211
0.31336011,0.410273083,0.169027663,0.296793227
0.320392464,0.427667292,0.169737939,0.316290757
0.316456759,0.416774347,0.18571633,0.317873931
0.338025482,0.488140956,0.191671901,0.388799039
0.366932888,0.663429753,0.18735559,0.533506052
0.39796628,0.78408038,0.190036026,0.630877701
0.404492168,0.810475951,0.188701005,0.642622916
0.394087858,0.810071298,0.185274969,0.642624859
0.414221557,0.824742292,0.185141275,0.659001928
0.413672029,0.85311869,0.187742037,0.691058078
0.419704311,0.85958204,0.181674276,0.692421566
0.413940929,0.836312287,0.18480817,0.682786529
0.404090067,0.810020263,0.182024491,0.657954261
0.390830295,0.755100412,0.169074428,0.620411621
0.390143381,0.736879242,0.172341373,0.609606279
0.378578928,0.721097062,0.175089209,0.592428226
0.372921233,0.649375072,0.17401576,0.556912428
0.34800091,0.55933132,0.152984782,0.488851473
0.339046165,0.513674063,0.159630895,0.451130245
0.337632443,0.54486733,0.149896419,0.482008918
0.355873764,0.594125081,0.14772387,0.536203705
0.362941605,0.653457626,0.142648932,0.579407231
0.382072606,0.703973146,0.149901066,0.617189549
0.392294511,0.76532198,0.140813982,0.632824044
0.410095423,0.81125332,0.143929912,0.66852778
0.41862371,0.843076763,0.145750214,0.706242904
0.404101784,0.836715441,0.139233348,0.703478433
0.414755153,0.825175727,0.13721731,0.667015315
0.406693455,0.810872016,0.137226566,0.66591713
0.405563888,0.837159381,0.142293997,0.679223143
0.411270236,0.827053423,0.136566931,0.663343981
0.384415858,0.717304317,0.139170466,0.61816431
0.356868449,0.601236399,0.131645412,0.517538874
0.329282155,0.470487151,0.136065241,0.417376479
0.307370263,0.40239299,0.141569645,0.369218552
0.306774893,0.391749491,0.133965346,0.366586095
0.312704225,0.412751668,0.122299638,0.403376265
0.31434579,0.414324955,0.130575617,0.410562965
0.3077303,0.394319137,0.117531581,0.384700058
0.308388538,0.377378968,0.134221623,0.381176568
0.302844616,0.357805959,0.134581709,0.36083218
0.302285962,0.37436213,0.124523235,0.376534608
0.312838616,0.426692736,0.129065585,0.411924407
0.323920995,0.454044794,0.113446132,0.421609352
0.313134561,0.432464754,0.111304443,0.411317397
0.315085182,0.414207827,0.108702851,0.395969876
0.29928582,0.378518243,0.099012263,0.382326495
0.309119398,0.384912179,0.094213208,0.386909823
0.317894272,0.42263906,0.080187421,0.396703301
0.325347741,0.459911474,0.075939777,0.414164223
0.323131597,0.45252857,0.08670488,0.398257368
0.325025237,0.444187353,0.092309621,0.394203292
0.325839479,0.473850058,0.095518554,0.415288606
0.330811878,0.515354006,0.094458974,0.463193083
0.342829895,0.511474765,0.096220196,0.45678622
0.319229405,0.444956342,0.08440182,0.414330142
0.313389205,0.385227124,0.095677635,0.343199574
0.287752674,0.337309001,0.095869462,0.304709864
0.286997178,0.326040076,0.088352929,0.282325554
0.288732913,0.32375495,0.098834912,0.271410546
0.270483704,0.291652093,0.07363939,0.240038797
0.25798577,0.224330319,0.085897795,0.202816122
0.255866425,0.22086802,0.078179301,0.194655224
0.267909688,0.278055984,0.081099903,0.248628232
0.295922075,0.317761776,0.078366514,0.283991759
0.29450326,0.336757822,0.080938656,0.297270679
0.287356525,0.316354001,0.079739393,0.294645915
0.283556556,0.295804119,0.086770454,0.275423526
0.279289725,0.277744197,0.08389961,0.275408739
0.296224522,0.393866462,0.077470641,0.353034633
0.346406048,0.588966093,0.080376181,0.490869479
0.367991445,0.675603128,0.08339188,0.56612526
0.353854341,0.590538235,0.087205845,0.523766553
0.351967418,0.513436098,0.097457014,0.469460066
0.333216164,0.502583949,0.101769381,0.44026339
0.350146652,0.558775565,0.087450578,0.487332081
0.36374863,0.658938787,0.074671988,0.567349357
0.389973736,0.74107293,0.074947134,0.616587721
0.390289827,0.733447143,0.090691343,0.607390597
0.381033232,0.686683193,0.079642186,0.587161683
0.371572027,0.680970768,0.098523236,0.566773323
0.371575532,0.655204036,0.085609319,0.557156156
0.363348573,0.634281865,0.093342589,0.541607498
0.357820192,0.611435728,0.093607365,0.548218473
0.364512981,0.636303971,0.088746179,0.578660615
0.377601159,0.699529522,0.089456346,0.613166252
0.396571065,0.767464299,0.092654028,0.668158131
0.407619085,0.821465499,0.105878924,0.701691465
0.413017453,0.840895985,0.096696572,0.721090909
0.426012771,0.882820016,0.100866099,0.737938103
0.419679942,0.868946007,0.10792595,0.744161889
0.402596136,0.814432821,0.104936127,0.709194372
0.399103776,0.774989005,0.114775584,0.664590852
0.406955152,0.799527563,0.112353437,0.672950538
0.402884169,0.818963916,0.118145348,0.686639729
0.407865277,0.841053932,0.108214281,0.694826784
0.4162557,0.837946442,0.119825576,0.711663358
0.4118625,0.836880517,0.107684728,0.705955782
0.411273192,0.847188216,0.113021366,0.71085938
0.431727022,0.891501171,0.117524058,0.765649021
0.458239885,0.948261812,0.114626647,0.824136935
0.448349795,0.956118797,0.114671069,0.834895882
0.44582839,0.908832998,0.121845832,0.815862704
0.406748675,0.851386571,0.119525021,0.742663295
0.410593572,0.803759278,0.123583551,0.692652116
0.394850392,0.797058278,0.130922783,0.668267086
0.4074568,0.815614267,0.125810372,0.678476829
0.42159374,0.872631428,0.138322498,0.692879128
0.421972767,0.876920067,0.145581616,0.705518554
0.417800181,0.838339492,0.139870263,0.671442068
0.390613825,0.770371593,0.131079152,0.621503177
0.384618043,0.727437802,0.132162665,0.592412885
0.386735726,0.762006726,0.139137535,0.612073075
0.415073689,0.840291959,0.150575972,0.673205885
0.433436106,0.905387934,0.143136596,0.732392799
0.444449083,0.918190216,0.150729003,0.764053233
0.4533657,0.941012155,0.161039592,0.776320709
0.454993102,0.945327811,0.156133747,0.811605271
0.461525332,0.970038344,0.159294744,0.834274106
0.452046639,0.952904125,0.161911192,0.843150422
0.454011516,0.930811535,0.158524829,0.842161709
0.454854855,0.955553966,0.167329638,0.859425413
0.496373773,0.990852953,0.17271794,0.913742154
0.513188683,1.000774244,0.186842727,0.949098048
0.513345583,0.998946996,0.183446032,0.958296007
0.502996728,0.998316305,0.176029934,0.939870943
0.496733551,0.995629791,0.177740451,0.916465957
0.498147515,0.990109708,0.177408485,0.918689288
0.491743143,0.991910998,0.182209764,0.894589796
0.477267681,0.976327142,0.190634414,0.874644663
0.45647863,0.963893696,0.179276592,0.856528272
0.455954106,0.941531244,0.171351553,0.829809547
0.443013891,0.923200418,0.180412464,0.793487347
0.435861164,0.908781019,0.176057298,0.773652166
0.435501717,0.910372322,0.169554299,0.769873924
0.434449167,0.898569195,0.173210888,0.739715253
0.420313736,0.868878435,0.171906845,0.699462608
0.410547427,0.829750613,0.168928267,0.66286785
0.408280945,0.839273377,0.172470241,0.679850918
0.423291926,0.870630601,0.16263131,0.703114163
0.4281407,0.886060228,0.164487691,0.712196895
0.414225458,0.865220919,0.181899655,0.697193914
0.41321533,0.842704332,0.167544493,0.682398586
0.41821213,0.845388594,0.189530432,0.68938125
0.411977255,0.844926203,0.176517783,0.704465359
0.42727397,0.905395891,0.128214115,0.739788992
0.42195073,0.936916734,0.113106395,0.739656537
0.395043138,0.781692338,0.260690426,0.629452385
0.345723541,0.51722538,0.584444586,0.449430865
0.320008255,0.395126192,0.741494078,0.358151976
0.316439313,0.3995507,0.7141451,0.358258926
0.30641067,0.416838726,0.694442281,0.38947055
0.318252631,0.422466856,0.690512983,0.376906272
0.307217057,0.410974292,0.721676801,0.351504537
0.3115523,0.41215342,0.724851469,0.364292958
0.31055533,0.395075019,0.727571953,0.345798162
0.292244719,0.356890005,0.723882126,0.321251463
0.299194661,0.339410404,0.727887628,0.306534089
0.304731216,0.360642584,0.737218427,0.313302578
0.304652554,0.395653312,0.727690104,0.333041698
0.297077477,0.354717996,0.733120245,0.313580286
0.287776781,0.32067837,0.72687411,0.276507774
0.283163455,0.299644141,0.732746842,0.26868334
0.294521363,0.317329987,0.738021589,0.275088677
0.282537402,0.326386135,0.733206546,0.288491426
0.277153276,0.28182498,0.732956909,0.245941506
0.252568906,0.220964139,0.737976809,0.200949197
0.248337544,0.208899288,0.731769826,0.18684469
0.259237337,0.22226476,0.711941826,0.191532905
0.262020829,0.224350269,0.703982273,0.188061749
0.248551103,0.21643273,0.705087419,0.162644677
0.246505639,0.192645421,0.704072962,0.164695004
0.255597696,0.2023246,0.715628763,0.157020507
0.240704481,0.188531446,0.710366323,0.153029398
0.232720985,0.169133983,0.697382533,0.13197299
0.238649436,0.176513114,0.696560143,0.140347314
0.242157122,0.183980708,0.702959203,0.154490347
0.232813543,0.172480528,0.713526526,0.143236269
0.222478497,0.135568843,0.698268029,0.124016248
0.210132384,0.137508529,0.685379516,0.111281427
0.223229608,0.127937815,0.692314829,0.110575907
0.224722277,0.146166482,0.701358015,0.125912522
0.215481494,0.139970704,0.700056624,0.120933299
0.219976458,0.123681097,0.710346588,0.101926727
0.204296357,0.106084651,0.716195183,0.093682994
0.205781973,0.110568785,0.719223222,0.081504466
0.220052829,0.138700553,0.725529017,0.115076304
0.239353479,0.173780386,0.729180425,0.149878203
0.231246268,0.163088391,0.714549457,0.147932048
0.217538861,0.132564592,0.720972297,0.115122885
0.200566856,0.088878649,0.729903501,0.082442714
0.188040729,0.087934945,0.738050561,0.071677906
0.182175362,0.063349004,0.751321572,0.055817192
0.178306101,0.068621811,0.760835382,0.058649075
0.19113318,0.06644213,0.768042982,0.068761208
0.184747484,0.094432487,0.777606629,0.079074466
0.204550328,0.090844212,0.795613032,0.076599388
0.190441866,0.080850911,0.80800942,0.077912198
0.182980114,0.06782285,0.789420574,0.064068113
0.171749044,0.055053877,0.784591554,0.047071605
0.155192865,0.033517954,0.763226575,0.035295458
0.141204428,0.013364193,0.760596461,0.017294593
0.134256091,0.013348871,0.780333547,0.013057148
0.138299197,0.013698493,0.786345133,0.01661443
0.147143965,0.034141487,0.808306424,0.022798826
0.162163655,0.043164389,0.806540961,0.042126904
0.167664553,0.048999268,0.808668862,0.034942597
0.155467507,0.028864041,0.795824548,0.032105694
0.153869633,0.030871062,0.793324926,0.027935997
0.160687104,0.040302659,0.785630184,0.036232156
0.154572532,0.036149287,0.769428469,0.043800722
0.175976526,0.051063544,0.747388425,0.055039127
0.174295349,0.071625764,0.737937435,0.064192499
0.19235818,0.081696999,0.733116049,0.075770868
0.202228508,0.094233408,0.722533705,0.085888036
0.204610472,0.108717361,0.715242275,0.093052644
0.202157123,0.106225635,0.710638618,0.086257058
0.184170947,0.066840184,0.719704915,0.067141059
0.171109311,0.055791665,0.732051537,0.049966754
0.15206149,0.030082352,0.727111328,0.030434922
0.1365674,0.019427815,0.730855734,0.01852537
0.121615239,0.006234119,0.730272936,0.009069535
0.14115343,0.031167053,0.74422618,0.033884346
0.169695358,0.047861786,0.746161671,0.043083795
0.175614367,0.063722408,0.760306583,0.050225741
0.192630173,0.074949639,0.768979664,0.06679375
0.187605834,0.087519411,0.770588613,0.061673673
0.190492912,0.067935577,0.746577867,0.064831457
0.183220998,0.070726946,0.708225202,0.05892811
0.172910386,0.052471903,0.704701418,0.04393533
0.164524673,0.051391634,0.706923359,0.035787114
0.140053788,0.033365286,0.697064673,0.019654779
0.122712209,0.018523293,0.686017059,0.009491481
0.114744406,0.017510776,0.671030542,0.010992889
0.130918301,0.014776253,0.653227848,0.013659443
0.134987646,0.021129308,0.64866115,0.014962262
0.129843766,0.013562411,0.654271788,0.01273875
0.125329469,-0.001375884,0.672370214,0.006855928
0.127509377,0.022739675,0.690558862,0.021954379
0.153092007,0.031440631,0.693095861,0.027627768
0.14944012,0.025808509,0.688778172,0.025233409
0.150163068,0.018502381,0.658938975,0.017064873
0.133588714,0.019389632,0.650478009,0.013152261
0.12613969,0.013975149,0.684710594,0.008072021
0.113027286,0.004586416,0.714346674,0.001686779
0.112971715,0.00885758,0.738303645,-0.002266002
0.106522895,0.005866318,0.753417641,0.004022316
0.109495378,0.004855469,0.787468924,-0.004399569
0.108364038,0.01084867,0.796669479,0.008766221
0.100998437,0.009615636,0.810386202,-0.001037902
0.102559701,0.002568459,0.819322212,-0.001033727
0.087144658,0.010478901,0.821975347,0.003239894
0.086153822,0.003999787,0.836124513,-0.007513758
0.092728536,0.007174833,0.851867744,0.004464693
0.087870718,0.007650905,0.850633294,0.003309071
0.084347415,0.005506017,0.838576778,0.001440159
0.085709062,0.005451324,0.817281397,-0.003822433
0.090049314,0.005457826,0.799510608,0.002926541
0.086968122,0.011583258,0.78965878,0.003264423
0.088222911,0.005968574,0.78850811,0.000880257
0.078569751,0.009187605,0.750550791,0.005722072
0.074854538,0.004411067,0.720288222,-0.001092907
0.078422144,0.008180319,0.725898268,0.003210315
0.078811713,0.010408059,0.736905537,-0.000927299
0.07767456,0.006927069,0.70619052,0.002677584
0.082666284,0.00545278,0.678467484,-0.001434703
0.079534954,0.013590153,0.674454203,0.001981813
0.073855168,0.001466703,0.709320005,0.000371938
0.064215603,0.007383375,0.741036494,0.009100346
0.059655327,0.012242626,0.764673191,-0.002263597
0.066702824,0.007700519,0.776808477,0.004663577
0.072048634,0.013772623,0.800604303,-0.006119001
0.082130468,0.002089588,0.8040687,0.004969117
0.077455589,0.014197799,0.78935603,0.005186436
0.08561779,0.008697825,0.758439086,0.000496236
0.100886484,0.009052915,0.72939641,-0.005508342
0.133198099,0.015097697,0.741399267,0.007413416
0.142148078,0.015541522,0.741625974,0.011859132
0.156341233,0.036351583,0.733986974,0.020725854
0.162922755,0.03722625,0.716797643,0.033276292
0.172730725,0.047464678,0.705669626,0.027697519
0.157975162,0.051780583,0.693915419,0.042973641
0.176409899,0.041847341,0.698421528,0.036691637
0.159604644,0.044531362,0.698000172,0.037911581
0.164962082,0.04085671,0.69813325,0.031090618
0.167511842,0.04948555,0.708746622,0.036774426
0.173150496,0.050549031,0.702480716,0.043815479
0.163574376,0.041114393,0.69181209,0.03192379
0.163242476,0.045756186,0.68518052,0.025967224
0.158678451,0.033481572,0.700966104,0.024447739
0.158466939,0.027608237,0.697652095,0.023605694
0.147908916,0.042381704,0.587582282,0.02343735
0.117051319,0.024519531,0.344273606,0.02988365
0.114919469,0.018969372,0.235795111,0.018160481
0.120264516,0.010768978,0.254499423,0.019599149
0.143154807,0.010173863,0.289617605,0.013412069
0.13698959,0.013495789,0.290443145,0.023109931
0.135691929,0.008747211,0.294918756,0.0150452
0.121440564,0.008756683,0.284041439,0.010464001
0.126436272,0.000225164,0.281726719,0.019043726
0.132800848,0.010886309,0.284165804,0.023601651
0.137944548,0.012844405,0.293083745,0.018156914
0.136246082,0.002118218,0.282550328,0.030452644
0.140023246,0.025515385,0.287970015,0.034346857
0.168326846,0.047166403,0.275682663,0.052518015
0.187160159,0.068368707,0.282029921,0.080164553
0.189228442,0.09032726,0.284224865,0.092404324
0.205446965,0.107885923,0.295810302,0.115373234
0.21338458,0.116058384,0.285819812,0.118223851
0.204700487,0.106465124,0.276255872,0.112055458
0.196380279,0.096649046,0.27866256,0.109830584
0.197445955,0.087807674,0.282950156,0.11816727
0.205769655,0.120519987,0.282750128,0.135390636
0.221207623,0.125749508,0.274056251,0.146386082
0.211889827,0.129675081,0.287591943,0.137688343
0.200811864,0.101588501,0.291578054,0.121388558
0.196839193,0.081964391,0.300160775,0.101749866
0.186820356,0.079564025,0.304483765,0.100552083
0.187017407,0.080417834,0.301754106,0.10970775
0.181484164,0.069162148,0.292187083,0.099925871
0.174531144,0.054322811,0.297134078,0.08622551
0.170988917,0.046378368,0.295699681,0.073155564
0.170543726,0.058810596,0.301933639,0.075612535
0.185778749,0.07635434,0.305785374,0.097631893
0.205757691,0.099495036,0.306894354,0.117559517
0.198218121,0.097279221,0.297426826,0.094688097
0.194289041,0.087010674,0.308936384,0.099546613
0.210229577,0.120249398,0.315872054,0.127264179
0.236616593,0.160813703,0.316677781,0.157824922
0.237828875,0.164837844,0.319142921,0.152480955
0.215968296,0.133243103,0.318917454,0.12035164
0.203877548,0.116677692,0.322447957,0.102334892
0.182612824,0.075045138,0.323671295,0.07272443
0.173510165,0.051810079,0.326807476,0.049557142
0.174051046,0.044266207,0.332076153,0.051280186
0.160142618,0.042845249,0.34844556,0.048483986
0.15214919,0.031195257,0.346798417,0.02903798
0.147750778,0.024808158,0.339338815,0.032275867
0.159587109,0.035451163,0.340152647,0.028908519
0.164850382,0.032924882,0.343745757,0.035360745
0.153584707,0.034836979,0.345966629,0.03313718
0.160117861,0.047056288,0.337906947,0.034400045
0.16927816,0.037530011,0.335186661,0.031945631
0.16541576,0.039474892,0.317972766,0.041821729
0.147027616,0.025745693,0.319499673,0.03266238
0.150840927,0.018290172,0.313254166,0.028855253
0.148238909,0.027295882,0.312573876,0.030383404
0.155725298,0.031677295,0.316326406,0.037658854
0.144252564,0.027345347,0.3111186,0.031884885
0.158082506,0.025760656,0.307130539,0.040169695
0.153068353,0.027916558,0.289905969,0.030822617
0.153998002,0.036033103,0.292373823,0.038404679
0.14310405,0.014611328,0.277359956,0.027255713
0.14819231,0.023893793,0.254321858,0.033211182
0.149299122,0.028115748,0.232985334,0.023205959
0.145746757,0.020961763,0.227314821,0.033109537
0.136827119,0.011338192,0.176013191,0.00055334
0.127534583,0.001264269,0.154791637,0.008802648
0.123264216,0.006444144,0.133030925,0.00190009
0.117779904,-0.00202777,0.114812768,0.009139636
0.133136398,0.008117121,0.111979584,0.012256806
0.133436598,0.013191725,0.109114471,0.010672512
0.141310996,0.016931445,0.126442637,0.01948251
0.154721646,0.028073098,0.114088105,0.03355809
0.159522283,0.04369067,0.10886808,0.042126133
0.170523362,0.04797155,0.105156781,0.052561161
0.172479669,0.055680833,0.096720968,0.054491229
0.182104956,0.06311572,0.093912432,0.059361544
0.193430888,0.089445855,0.08578105,0.076171693
0.201792646,0.100106839,0.095338606,0.084419065
0.198710495,0.098905644,0.085179322,0.0782066
0.193142932,0.084519321,0.086687711,0.079157614
0.19241774,0.088309509,0.073468904,0.077751172
0.2007457,0.102899041,0.077899433,0.091359163
0.213740457,0.113081485,0.073583586,0.083672751
0.203197962,0.116119579,0.079079443,0.103964857
0.22061915,0.126157415,0.080060183,0.101016197
0.218609911,0.139946201,0.081761217,0.116762436
0.227052751,0.147127541,0.090013028,0.113036027
0.227866505,0.142919619,0.101941435,0.126255099
0.231013014,0.162777714,0.109784508,0.146599875
0.245437041,0.196585929,0.124116123,0.169348987
0.255777776,0.212722786,0.115133423,0.187485077
0.24762807,0.206006101,0.12145458,0.174379754
0.239367221,0.174622368,0.129776744,0.166941467
0.23775877,0.183725683,0.142722985,0.153336853
0.246007256,0.194194928,0.149525295,0.173877519
0.242672943,0.198590412,0.168155275,0.170962708
0.248298477,0.199682628,0.168480662,0.169079134
0.240058205,0.176217642,0.176482887,0.160315496
0.241163956,0.192843108,0.180714074,0.166065108
0.24412698,0.1811257,0.191267862,0.174019277
0.244699748,0.182735691,0.197459236,0.172759188
0.240569307,0.186159004,0.199344729,0.149008198
0.243389424,0.192579317,0.206329909,0.135049021
0.245908652,0.178244786,0.197782224,0.124738651
0.2277026,0.166938573,0.195852839,0.111217811
0.220277624,0.128465594,0.20243965,0.089919796
0.203965208,0.114547601,0.207549892,0.084031774
0.208857493,0.11182471,0.191777395,0.079200416
0.201370981,0.0953011,0.204058393,0.076552176
0.195178693,0.097913648,0.205349532,0.063248712
0.189636072,0.078366603,0.205631697,0.056946361
0.176548752,0.056750784,0.206199936,0.036630495
0.155288509,0.027897476,0.209524018,0.023627276
0.140331677,0.020474216,0.212111048,0.015442828
0.125147135,0.015603556,0.232044742,0.007607128
0.100200444,0.027983192,0.256841895,0.019948075
0.094092256,0.043337087,0.287651315,0.034543309
0.098817642,0.074819621,0.30887769,0.066625922
0.114007947,0.090773519,0.322038659,0.073090683
0.122316792,0.10866816,0.36031415,0.10106928
0.096778716,0.138403245,0.37379882,0.117348008
0.092847319,0.156438691,0.369278248,0.142914679
0.074494759,0.174856058,0.319824245,0.154822894
0.063062026,0.193480267,0.281005445,0.172026194
0.051414925,0.218660917,0.291596246,0.197098933
0.041255874,0.246862718,0.328463468,0.218949705
0.031089609,0.257067168,0.326102544,0.231215616
0.038891829,0.287721233,0.316515199,0.25554407
0.034114386,0.300724803,0.27519596,0.276175839
0.031455993,0.328707991,0.228121645,0.293777312
0.029528404,0.346894432,0.222171234,0.314665499
0.033635055,0.37373095,0.256290846,0.331492963
0.034585189,0.39054152,0.257686123,0.349559426
0.044821287,0.409120866,0.229139511,0.370481963
0.055224076,0.44037733,0.210676219,0.393291562
0.065024016,0.448576059,0.193912571,0.409923231
0.062448372,0.4812269,0.214036545,0.431260571
0.064704574,0.500455641,0.213007428,0.444228481
0.067410507,0.512711828,0.22023495,0.470291815
0.063578073,0.54523137,0.267040684,0.48777177
0.047419353,0.555837907,0.311935012,0.506806832
0.047899792,0.592278315,0.349813259,0.524977136
0.051972433,0.610182871,0.363184489,0.54699825
0.133451433,0.62460461,0.319528288,0.564511476
0.300029237,0.637031865,0.218503324,0.578119251
0.382359122,0.650274224,0.161653372,0.580812244
0.391798087,0.643070284,0.16254351,0.572901738
0.357455536,0.616636371,0.176537424,0.548537989
0.363548178,0.617756517,0.159177555,0.55295472
0.375277111,0.650961119,0.166207301,0.561507867
0.366088724,0.653339737,0.169810974,0.581316295
0.360885344,0.606122168,0.169717276,0.531843915
0.339131099,0.552234358,0.160481057,0.508503855
0.356974301,0.582255286,0.176821041,0.511579144
0.368563323,0.663392641,0.175383684,0.576758026
0.38801726,0.760982987,0.174275783,0.664450257
0.419760563,0.850265996,0.178574827,0.73704094
0.42161709,0.863629036,0.178401251,0.757315515
0.410413036,0.842829968,0.17747599,0.738649609
0.405301203,0.827934763,0.171823294,0.706264468
0.409876475,0.829835287,0.182016573,0.705630487
0.413145373,0.838670594,0.173799151,0.731978145
0.418697046,0.869723881,0.168809379,0.769566581
0.433811267,0.904721937,0.164307927,0.800561295
0.441001156,0.913626079,0.1738716,0.80535943
0.427143639,0.894318862,0.169257708,0.778645788
0.410965417,0.821227017,0.174871775,0.728076408
0.39494267,0.781581951,0.16880647,0.681029376
0.402486693,0.796129791,0.177618632,0.690473906
0.416258291,0.841246541,0.178328546,0.752682345
0.432191529,0.893885782,0.182222896,0.811123406
0.436380657,0.894780465,0.177990263,0.79063566
0.405243061,0.819584153,0.187534965,0.722909627
0.397980826,0.777360432,0.186083308,0.676075491
0.381314425,0.740777358,0.185312583,0.648881042
0.377580527,0.672171615,0.183299326,0.596807453
0.359872561,0.613237366,0.180570201,0.553786204
0.352334797,0.599863064,0.186364427,0.552612768
0.368234553,0.63690354,0.177050523,0.56636916
0.362639122,0.611962242,0.186613615,0.556798474
0.352365158,0.578296596,0.189006796,0.534426702
0.363131696,0.625709228,0.192817165,0.56964431
0.378867233,0.753018707,0.178297472,0.651773006
0.405012038,0.780784961,0.184868578,0.675988108
0.379633325,0.692107267,0.176845896,0.599061754
0.363422829,0.591154278,0.178401944,0.527993797
0.345542674,0.567128287,0.175572165,0.504835155
0.328051064,0.530352634,0.169063808,0.467986761
0.313930333,0.41888876,0.151959563,0.400688108
0.298295746,0.347743986,0.162252276,0.333225024
0.275934582,0.303074912,0.15451033,0.2833703
0.274363922,0.30275018,0.155984934,0.283265235
0.292764723,0.320998137,0.164164171,0.330480857
0.317330928,0.415158544,0.150684269,0.40143302
0.332776876,0.524080681,0.156703042,0.496896284
0.355480633,0.61473587,0.1601493,0.556082997
0.356532221,0.630122215,0.154302593,0.555913648
0.339403836,0.528815393,0.161393683,0.485700101
0.343238939,0.539573469,0.156265122,0.500259076
0.361170645,0.631979677,0.160841126,0.575096806
0.39066732,0.724498792,0.163407293,0.641970514
0.376562398,0.702463133,0.158180879,0.617407775
0.360632281,0.60165469,0.155436161,0.546080201
0.330644689,0.484554621,0.155099718,0.46315296
0.309495166,0.409247176,0.157629944,0.413151591
0.316397368,0.417678818,0.167312338,0.398010699
0.313840733,0.429404088,0.168216503,0.413691444
0.321972795,0.40949337,0.165774885,0.386086554
0.292481739,0.363724761,0.161899745,0.341831779
0.27862123,0.302194801,0.144857086,0.296326479
0.278697801,0.289612444,0.14828713,0.287917293
0.294340584,0.335385374,0.138543916,0.341231552
0.300777764,0.367638755,0.144141902,0.355579622
0.293063026,0.345162447,0.149504647,0.318972429
0.274798816,0.287358523,0.148712665,0.274271923
0.270153438,0.274085739,0.127314363,0.269076954
0.28442042,0.296683163,0.119649023,0.298676895
0.289525185,0.334757345,0.127121792,0.316687731
0.288497929,0.330597898,0.123929869,0.314408434
0.286443144,0.308947233,0.137567001,0.304912348
0.285821024,0.311339613,0.134498651,0.310480934
0.286061162,0.305074204,0.144703747,0.310714817
0.282061674,0.320628949,0.134552027,0.310156956
0.304844549,0.378856683,0.131478733,0.360625355
0.31477241,0.407931721,0.12909666,0.375688573
0.297278247,0.356310831,0.138311449,0.345075135
0.28472165,0.301497171,0.144810671,0.304402797
0.272523763,0.276626358,0.140089457,0.226265212
0.270844588,0.27441232,0.14685591,0.210797681
0.292216649,0.330778224,0.140434184,0.255761963
0.321868291,0.411242914,0.15077168,0.365818723
0.337684056,0.523680569,0.149525323,0.465167143
0.3229791,0.511025393,0.156939097,0.447029665
0.300915283,0.345863429,0.149205224,0.316610752
0.288309617,0.280912483,0.151213202,0.272055647
0.279349997,0.30563663,0.149036817,0.291707798
0.295083903,0.34617555,0.154821946,0.313226589
0.306984722,0.403364606,0.159471332,0.350857838
0.317475317,0.441803076,0.157074882,0.400677614
0.311450004,0.424282597,0.161128422,0.393363158
0.301117561,0.355812219,0.163660852,0.328193248
0.280164501,0.31259267,0.160120808,0.283569697
0.295231114,0.334207709,0.162923701,0.306589681
0.309111181,0.384880385,0.166111,0.344840825
0.308063902,0.423355098,0.176833511,0.389116302
0.32372499,0.424273796,0.174914704,0.391760047
0.306948258,0.411496306,0.184976311,0.366364074
0.315150814,0.395033033,0.17797568,0.359434018
0.305936256,0.383341475,0.19107303,0.349587014
0.307420939,0.379673079,0.183832869,0.329794896
